   4.7014854e+03   4.7049932e+03   4.7028230e+03   4.6965846e+03   4.6852024e+03   4.6673885e+03   4.6439765e+03   4.6086972e+03   4.5631675e+03   4.5055397e+03   4.4398746e+03   4.3687840e+03   4.3005636e+03   4.2543981e+03   4.2362563e+03   4.2203525e+03   4.2006971e+03   4.1822986e+03   4.1636663e+03   4.1497958e+03   4.1530138e+03   4.1783906e+03   4.2348964e+03   4.2936159e+03   4.3417443e+03   4.3723302e+03   4.3913346e+03   4.4011738e+03   4.4093206e+03   4.4172001e+03   4.4227800e+03   4.4253964e+03   4.4202598e+03   4.4111819e+03   4.3988987e+03   4.3920986e+03   4.3917795e+03   4.4076756e+03   4.4267487e+03   4.4461944e+03   4.4527700e+03   4.4534352e+03   4.4548046e+03   4.4539286e+03   4.4510147e+03   4.4461407e+03   4.4422029e+03   4.4402522e+03   4.4370077e+03   4.4301390e+03   4.4236929e+03   4.4160625e+03   4.4080902e+03   4.3963042e+03   4.3809291e+03   4.3600983e+03   4.3382323e+03   4.3293269e+03   4.3180724e+03   4.3082774e+03   4.3283824e+03   4.3570822e+03   4.3733268e+03   4.3557790e+03   4.3107914e+03   4.3329935e+03   4.3213116e+03   4.3266675e+03   4.3009987e+03   4.3274558e+03   4.3482440e+03   4.3590636e+03   4.3470300e+03   4.3358740e+03   4.3429837e+03   4.3559090e+03   4.3550926e+03   4.3553040e+03   4.3510120e+03   4.3549924e+03   4.3679400e+03   4.3803095e+03   4.3813419e+03   4.3787706e+03   4.3751789e+03   4.3737091e+03   4.3782935e+03   4.3929049e+03   4.4107692e+03   4.4259256e+03   4.4291818e+03   4.4311810e+03   4.4465860e+03   4.4365238e+03   4.4351143e+03   4.4421864e+03   4.4418905e+03   4.4447108e+03   4.4495861e+03   4.4460487e+03   4.4411446e+03   4.4380057e+03   4.4327070e+03   4.4326713e+03   4.4310628e+03   4.4316111e+03   4.4300736e+03   4.4314059e+03   4.4315166e+03   4.4363242e+03   4.4389663e+03   4.4342577e+03   4.4340500e+03   4.4224785e+03   4.4245898e+03   4.4087666e+03   4.4022549e+03   4.4029173e+03   4.4044485e+03   4.4062109e+03   4.4066484e+03   4.4114873e+03   4.4160895e+03   4.4213365e+03   4.4281708e+03   4.4373330e+03   4.4486448e+03   4.4664882e+03   4.4781473e+03   4.4813118e+03   4.4906090e+03   4.5039526e+03   4.5234974e+03   4.5357673e+03   4.5386217e+03   4.5460126e+03   4.5549852e+03   4.5651352e+03
   4.6984687e+03   4.7000703e+03   4.6925311e+03   4.6813669e+03   4.6658838e+03   4.6452423e+03   4.6220394e+03   4.5850636e+03   4.5396830e+03   4.4827114e+03   4.4187691e+03   4.3514285e+03   4.2900365e+03   4.2438605e+03   4.2165388e+03   4.1983077e+03   4.1816143e+03   4.1712912e+03   4.1630681e+03   4.1614243e+03   4.1771214e+03   4.2122264e+03   4.2672207e+03   4.3138492e+03   4.3342953e+03   4.3480751e+03   4.3606626e+03   4.3687330e+03   4.3780695e+03   4.3878929e+03   4.3940212e+03   4.3979362e+03   4.3941941e+03   4.3874719e+03   4.3773363e+03   4.3758671e+03   4.3814776e+03   4.4017128e+03   4.4231655e+03   4.4414777e+03   4.4503132e+03   4.4552900e+03   4.4544589e+03   4.4512715e+03   4.4445623e+03   4.4383778e+03   4.4336400e+03   4.4328188e+03   4.4302436e+03   4.4251706e+03   4.4176305e+03   4.4102180e+03   4.3999785e+03   4.3867233e+03   4.3674431e+03   4.3458253e+03   4.3235669e+03   4.3078407e+03   4.2921148e+03   4.2795206e+03   4.2937334e+03   4.3133960e+03   4.3144032e+03   4.3068582e+03   4.2981041e+03   4.3051419e+03   4.3129547e+03   4.3136435e+03   4.2866375e+03   4.3145627e+03   4.3310407e+03   4.3390996e+03   4.3405653e+03   4.3403846e+03   4.3417615e+03   4.3497183e+03   4.3504630e+03   4.3438091e+03   4.3166600e+03   4.3227455e+03   4.3432453e+03   4.3614082e+03   4.3653691e+03   4.3651082e+03   4.3581693e+03   4.3497145e+03   4.3493698e+03   4.3636935e+03   4.3797681e+03   4.3894261e+03   4.3910535e+03   4.3953785e+03   4.4044231e+03   4.4181661e+03   4.4275836e+03   4.4383633e+03   4.4387045e+03   4.4399340e+03   4.4388446e+03   4.4339915e+03   4.4386917e+03   4.4314623e+03   4.4253872e+03   4.4208564e+03   4.4223133e+03   4.4224769e+03   4.4243952e+03   4.4204291e+03   4.4221858e+03   4.4182948e+03   4.4175576e+03   4.4141304e+03   4.4029007e+03   4.3913267e+03   4.4079750e+03   4.4167485e+03   4.3988001e+03   4.3881234e+03   4.3986584e+03   4.4068184e+03   4.4096347e+03   4.4166359e+03   4.4305094e+03   4.4444001e+03   4.4412580e+03   4.4468948e+03   4.4556669e+03   4.4691417e+03   4.4811383e+03   4.4915736e+03   4.5023274e+03   4.5147393e+03   4.5316896e+03   4.5438668e+03   4.5501035e+03   4.5598629e+03   4.5708026e+03   4.5829298e+03
   4.6867338e+03   4.6843001e+03   4.6739569e+03   4.6571162e+03   4.6350177e+03   4.6134981e+03   4.5895378e+03   4.5563745e+03   4.5144871e+03   4.4625098e+03   4.4026462e+03   4.3405686e+03   4.2837150e+03   4.2383217e+03   4.2065576e+03   4.1862335e+03   4.1726887e+03   4.1655751e+03   4.1632192e+03   4.1672444e+03   4.1832382e+03   4.2125285e+03   4.2532356e+03   4.2856141e+03   4.3006345e+03   4.3100121e+03   4.3185792e+03   4.3276221e+03   4.3383441e+03   4.3497747e+03   4.3594101e+03   4.3664680e+03   4.3674446e+03   4.3658868e+03   4.3629616e+03   4.3615629e+03   4.3689365e+03   4.3899782e+03   4.4126555e+03   4.4306803e+03   4.4419690e+03   4.4490632e+03   4.4487720e+03   4.4437142e+03   4.4351111e+03   4.4288613e+03   4.4255339e+03   4.4228914e+03   4.4196614e+03   4.4146625e+03   4.4067815e+03   4.3977629e+03   4.3864946e+03   4.3728222e+03   4.3554841e+03   4.3364142e+03   4.3167156e+03   4.2981964e+03   4.2776901e+03   4.2594198e+03   4.2637628e+03   4.2751143e+03   4.2754225e+03   4.2689819e+03   4.2610983e+03   4.2625705e+03   4.2679913e+03   4.2798582e+03   4.2790993e+03   4.2836408e+03   4.3154194e+03   4.3150186e+03   4.3152512e+03   4.3179741e+03   4.3268164e+03   4.3420761e+03   4.3459051e+03   4.3351509e+03   4.2909533e+03   4.2843615e+03   4.3074931e+03   4.3109895e+03   4.3303962e+03   4.3320108e+03   4.3237449e+03   4.3107450e+03   4.3033832e+03   4.3101861e+03   4.3216246e+03   4.3313399e+03   4.3391543e+03   4.3482947e+03   4.3612351e+03   4.3836939e+03   4.4098516e+03   4.4219355e+03   4.4374852e+03   4.4373240e+03   4.4350826e+03   4.4344479e+03   4.4238715e+03   4.4220872e+03   4.4212370e+03   4.4171931e+03   4.4174168e+03   4.4159681e+03   4.4178435e+03   4.4147170e+03   4.4137834e+03   4.4078713e+03   4.4052962e+03   4.4002650e+03   4.4035880e+03   4.4204785e+03   4.4001538e+03   4.4172564e+03   4.4127451e+03   4.3772509e+03   4.3949029e+03   4.4140334e+03   4.4195998e+03   4.4365772e+03   4.4471210e+03   4.4531079e+03   4.4537815e+03   4.4572006e+03   4.4652325e+03   4.4765574e+03   4.4889277e+03   4.5016121e+03   4.5150465e+03   4.5293524e+03   4.5443883e+03   4.5568753e+03   4.5662515e+03   4.5767341e+03   4.5885094e+03   4.6013266e+03
   4.6710846e+03   4.6662951e+03   4.6513548e+03   4.6302005e+03   4.6018027e+03   4.5786636e+03   4.5560581e+03   4.5261044e+03   4.4895084e+03   4.4440964e+03   4.3873311e+03   4.3281595e+03   4.2744594e+03   4.2296916e+03   4.1950029e+03   4.1752238e+03   4.1638106e+03   4.1601547e+03   4.1604223e+03   4.1650334e+03   4.1765797e+03   4.1958882e+03   4.2227189e+03   4.2448701e+03   4.2569397e+03   4.2632372e+03   4.2699828e+03   4.2792749e+03   4.2917259e+03   4.3063563e+03   4.3196159e+03   4.3322012e+03   4.3365088e+03   4.3392487e+03   4.3416816e+03   4.3373946e+03   4.3437793e+03   4.3697277e+03   4.3961269e+03   4.4143971e+03   4.4255888e+03   4.4366800e+03   4.4360514e+03   4.4306367e+03   4.4188011e+03   4.4123755e+03   4.4119627e+03   4.4078608e+03   4.4046589e+03   4.4000263e+03   4.3912739e+03   4.3822401e+03   4.3705603e+03   4.3580242e+03   4.3438719e+03   4.3284665e+03   4.3124278e+03   4.2947563e+03   4.2706655e+03   4.2395563e+03   4.2381036e+03   4.2436814e+03   4.2391592e+03   4.2315826e+03   4.2200185e+03   4.2202304e+03   4.2237643e+03   4.2362595e+03   4.2448766e+03   4.2556692e+03   4.2865119e+03   4.3167775e+03   4.3301067e+03   4.3145934e+03   4.3099800e+03   4.3034784e+03   4.3175498e+03   4.3169067e+03   4.3177785e+03   4.2978269e+03   4.2856461e+03   4.2660801e+03   4.3033385e+03   4.2862071e+03   4.2822515e+03   4.2601528e+03   4.2415387e+03   4.2420963e+03   4.2513047e+03   4.2641806e+03   4.2773187e+03   4.2924067e+03   4.3100325e+03   4.3365489e+03   4.3717478e+03   4.4082422e+03   4.4553463e+03   4.4366209e+03   4.4342868e+03   4.4361777e+03   4.4227076e+03   4.4150177e+03   4.4056692e+03   4.4136914e+03   4.4172105e+03   4.4104012e+03   4.4110013e+03   4.4126590e+03   4.4071888e+03   4.4027259e+03   4.3983341e+03   4.3893119e+03   4.4053334e+03   4.3920834e+03   4.3994323e+03   4.4136070e+03   4.4194450e+03   4.3709590e+03   4.3894628e+03   4.4303639e+03   4.4430826e+03   4.4519572e+03   4.4582463e+03   4.4586491e+03   4.4605203e+03   4.4636184e+03   4.4729394e+03   4.4841076e+03   4.4971906e+03   4.5112668e+03   4.5271998e+03   4.5440262e+03   4.5590051e+03   4.5721534e+03   4.5829667e+03   4.5938583e+03   4.6056763e+03   4.6187761e+03
   4.6517533e+03   4.6417303e+03   4.6220960e+03   4.5964843e+03   4.5674540e+03   4.5415878e+03   4.5181556e+03   4.4903442e+03   4.4585810e+03   4.4219656e+03   4.3684084e+03   4.3122206e+03   4.2607266e+03   4.2170595e+03   4.1821771e+03   4.1624289e+03   4.1541849e+03   4.1537934e+03   4.1561023e+03   4.1588275e+03   4.1611447e+03   4.1688870e+03   4.1832311e+03   4.1966550e+03   4.2051612e+03   4.2097444e+03   4.2138440e+03   4.2219013e+03   4.2349783e+03   4.2527374e+03   4.2718447e+03   4.2882750e+03   4.2947222e+03   4.2976256e+03   4.2976422e+03   4.2906760e+03   4.2959626e+03   4.3351672e+03   4.3664512e+03   4.3802398e+03   4.3920186e+03   4.4046854e+03   4.4086376e+03   4.4024168e+03   4.3870704e+03   4.3811694e+03   4.3826688e+03   4.3807836e+03   4.3789361e+03   4.3748290e+03   4.3683460e+03   4.3611859e+03   4.3529809e+03   4.3429837e+03   4.3309346e+03   4.3204114e+03   4.3101349e+03   4.2964874e+03   4.2718619e+03   4.2378474e+03   4.2211993e+03   4.2145803e+03   4.2074652e+03   4.2002787e+03   4.1936704e+03   4.1957579e+03   4.2029830e+03   4.2130887e+03   4.2228669e+03   4.2344192e+03   4.2550761e+03   4.2783161e+03   4.2894410e+03   4.2909028e+03   4.2892987e+03   4.2945139e+03   4.2854790e+03   4.2662822e+03   4.2891934e+03   4.2356260e+03   4.2622209e+03   4.2841506e+03   4.3015535e+03   4.2662558e+03   4.2505442e+03   4.1925688e+03   4.1613954e+03   4.1625955e+03   4.1726049e+03   4.1919938e+03   4.2101213e+03   4.2276669e+03   4.2509570e+03   4.2820586e+03   4.3210718e+03   4.3649564e+03   4.4054975e+03   4.4306622e+03   4.4341701e+03   4.4301729e+03   4.4166879e+03   4.4109675e+03   4.4085387e+03   4.4028861e+03   4.4049911e+03   4.4073036e+03   4.4076792e+03   4.4027128e+03   4.3973305e+03   4.3926797e+03   4.3928465e+03   4.3932400e+03   4.3998630e+03   4.3602887e+03   4.3672059e+03   4.4050681e+03   4.4173059e+03   4.3935275e+03   4.4105780e+03   4.4465407e+03   4.4496322e+03   4.4522162e+03   4.4535818e+03   4.4554193e+03   4.4616378e+03   4.4656347e+03   4.4763529e+03   4.4887807e+03   4.5033010e+03   4.5195554e+03   4.5375215e+03   4.5564739e+03   4.5728476e+03   4.5870470e+03   4.5989445e+03   4.6093252e+03   4.6207549e+03   4.6329281e+03
   4.6282763e+03   4.6128967e+03   4.5888895e+03   4.5586473e+03   4.5248495e+03   4.4966168e+03   4.4727574e+03   4.4461324e+03   4.4175498e+03   4.3848462e+03   4.3376921e+03   4.2870802e+03   4.2396954e+03   4.1973977e+03   4.1613338e+03   4.1400708e+03   4.1327121e+03   4.1361483e+03   4.1415735e+03   4.1421620e+03   4.1374653e+03   4.1351124e+03   4.1422180e+03   4.1511710e+03   4.1567572e+03   4.1575958e+03   4.1571599e+03   4.1621548e+03   4.1750480e+03   4.1960484e+03   4.2196281e+03   4.2394844e+03   4.2458726e+03   4.2489089e+03   4.2480468e+03   4.2342372e+03   4.2359270e+03   4.2896772e+03   4.3288754e+03   4.3348262e+03   4.3442810e+03   4.3599151e+03   4.3688536e+03   4.3643781e+03   4.3444650e+03   4.3344363e+03   4.3346334e+03   4.3349386e+03   4.3380586e+03   4.3393206e+03   4.3397624e+03   4.3398210e+03   4.3373938e+03   4.3309457e+03   4.3202747e+03   4.3090321e+03   4.2977234e+03   4.2824515e+03   4.2582085e+03   4.2226183e+03   4.2005439e+03   4.1877558e+03   4.1795361e+03   4.1738270e+03   4.1707018e+03   4.1740489e+03   4.1813994e+03   4.1902438e+03   4.1987936e+03   4.2073197e+03   4.2199026e+03   4.2325060e+03   4.2375266e+03   4.2390616e+03   4.2445595e+03   4.2520951e+03   4.2660635e+03   4.2435848e+03   4.2472365e+03   4.1806836e+03   4.1378183e+03   4.2223132e+03   4.2685546e+03   4.2113678e+03   4.2131326e+03   4.1417110e+03   4.1277493e+03   4.0643602e+03   4.0922217e+03   4.1214393e+03   4.1445916e+03   4.1645487e+03   4.1901658e+03   4.2245399e+03   4.2681274e+03   4.3151125e+03   4.3594888e+03   4.3932118e+03   4.4235273e+03   4.4515154e+03   4.4268506e+03   4.4007431e+03   4.4050800e+03   4.3975586e+03   4.3920436e+03   4.3931887e+03   4.4004648e+03   4.4006811e+03   4.3895284e+03   4.3843593e+03   4.3796317e+03   4.3692123e+03   4.3679748e+03   4.3486827e+03   4.3748573e+03   4.3866601e+03   4.4034192e+03   4.4184762e+03   4.4328451e+03   4.4408939e+03   4.4454809e+03   4.4524643e+03   4.4026526e+03   4.4562769e+03   4.4656000e+03   4.4699212e+03   4.4752527e+03   4.4890179e+03   4.5047577e+03   4.5228138e+03   4.5428713e+03   4.5641335e+03   4.5824879e+03   4.5981489e+03   4.6101554e+03   4.6200437e+03   4.6304137e+03   4.6414857e+03
   4.5993206e+03   4.5800738e+03   4.5523152e+03   4.5160289e+03   4.4723827e+03   4.4419371e+03   4.4190299e+03   4.3930782e+03   4.3657267e+03   4.3349030e+03   4.2950473e+03   4.2532155e+03   4.2125109e+03   4.1716969e+03   4.1308094e+03   4.1048992e+03   4.0945930e+03   4.1026913e+03   4.1140505e+03   4.1172557e+03   4.1044965e+03   4.0924864e+03   4.0986823e+03   4.1077313e+03   4.1134162e+03   4.1083205e+03   4.1003035e+03   4.1009116e+03   4.1131737e+03   4.1378292e+03   4.1661647e+03   4.1896945e+03   4.1909451e+03   4.1933662e+03   4.1996674e+03   4.1698631e+03   4.1498602e+03   4.2386622e+03   4.2873864e+03   4.2714303e+03   4.2772657e+03   4.2981806e+03   4.3131116e+03   4.3124770e+03   4.2852757e+03   4.2677084e+03   4.2650476e+03   4.2682273e+03   4.2786617e+03   4.2917984e+03   4.3034175e+03   4.3167985e+03   4.3227334e+03   4.3215533e+03   4.3107071e+03   4.2933563e+03   4.2757491e+03   4.2530208e+03   4.2264334e+03   4.1952345e+03   4.1733497e+03   4.1584336e+03   4.1526701e+03   4.1495467e+03   4.1490693e+03   4.1522850e+03   4.1581847e+03   4.1659382e+03   4.1726105e+03   4.1773352e+03   4.1823395e+03   4.1860926e+03   4.1847708e+03   4.1822738e+03   4.1816483e+03   4.1820133e+03   4.1836897e+03   4.1763087e+03   4.1831681e+03   4.1763267e+03   4.0783529e+03   4.1894675e+03   4.1890337e+03   4.1238654e+03   4.1297641e+03   4.0225391e+03   4.0490953e+03   4.0584609e+03   4.0048467e+03   4.0601312e+03   4.0830952e+03   4.1018780e+03   4.1263820e+03   4.1640864e+03   4.2140343e+03   4.2651710e+03   4.3116637e+03   4.3506063e+03   4.3846141e+03   4.4129459e+03   4.4167012e+03   4.4211166e+03   4.3995241e+03   4.3993940e+03   4.3878203e+03   4.3807807e+03   4.3893608e+03   4.3871144e+03   4.3885753e+03   4.3811058e+03   4.3673467e+03   4.3674770e+03   4.3890212e+03   4.3914363e+03   4.3845875e+03   4.3992087e+03   4.4060803e+03   4.4189473e+03   4.4286206e+03   4.4313777e+03   4.4449596e+03   4.4504711e+03   4.4273472e+03   4.4578572e+03   4.4637318e+03   4.4428488e+03   4.4683718e+03   4.4859231e+03   4.5008668e+03   4.5206586e+03   4.5424738e+03   4.5666912e+03   4.5872113e+03   4.6044648e+03   4.6165569e+03   4.6249293e+03   4.6343346e+03   4.6437597e+03
   4.5629628e+03   4.5421987e+03   4.5124008e+03   4.4678659e+03   4.4132180e+03   4.3793385e+03   4.3570930e+03   4.3336691e+03   4.3083640e+03   4.2800270e+03   4.2464581e+03   4.2118022e+03   4.1789287e+03   4.1382359e+03   4.0900768e+03   4.0566902e+03   4.0364448e+03   4.0325940e+03   4.0464517e+03   4.0682496e+03   4.0590449e+03   4.0433643e+03   4.0525603e+03   4.0651715e+03   4.0721059e+03   4.0620763e+03   4.0487977e+03   4.0479532e+03   4.0643440e+03   4.0940421e+03   4.1158861e+03   4.1282647e+03   4.1317524e+03   4.1320837e+03   4.1303171e+03   4.1106645e+03   4.1031078e+03   4.1541708e+03   4.1871369e+03   4.1812159e+03   4.1830307e+03   4.1941622e+03   4.2032640e+03   4.1994299e+03   4.1793585e+03   4.1673223e+03   4.1673764e+03   4.1772445e+03   4.1968190e+03   4.2217866e+03   4.2493737e+03   4.2771189e+03   4.2953029e+03   4.2993012e+03   4.2870054e+03   4.2668176e+03   4.2443229e+03   4.2180340e+03   4.1907976e+03   4.1635916e+03   4.1436692e+03   4.1310241e+03   4.1260500e+03   4.1247882e+03   4.1258095e+03   4.1288737e+03   4.1336075e+03   4.1395009e+03   4.1437953e+03   4.1458853e+03   4.1450158e+03   4.1412384e+03   4.1326680e+03   4.1225998e+03   4.1136325e+03   4.1048290e+03   4.0961600e+03   4.0868892e+03   4.0803951e+03   4.0696975e+03   4.0707588e+03   4.1217592e+03   4.1320184e+03   4.0308847e+03   4.0272189e+03   3.9547181e+03   3.9473003e+03   3.9558407e+03   3.9841877e+03   4.0078779e+03   4.0196690e+03   4.0211173e+03   4.0556354e+03   4.0982427e+03   4.1579460e+03   4.2186453e+03   4.2695717e+03   4.3098962e+03   4.3431155e+03   4.3696163e+03   4.3845125e+03   4.3954843e+03   4.3956153e+03   4.3901946e+03   4.3693974e+03   4.3761775e+03   4.3787560e+03   4.3676401e+03   4.3607212e+03   4.3671253e+03   4.3587567e+03   4.3557506e+03   4.3532989e+03   4.3655154e+03   4.3849190e+03   4.3907979e+03   4.3976422e+03   4.4088469e+03   4.4227365e+03   4.4212324e+03   4.4205926e+03   4.4357372e+03   4.4476533e+03   4.4525026e+03   4.4647766e+03   4.4725252e+03   4.4774666e+03   4.4830770e+03   4.4944741e+03   4.5119740e+03   4.5343742e+03   4.5594730e+03   4.5820682e+03   4.5998659e+03   4.6119479e+03   4.6212700e+03   4.6300954e+03   4.6382285e+03
   4.5295775e+03   4.5083432e+03   4.4765671e+03   4.4264265e+03   4.3505273e+03   4.3139421e+03   4.2932253e+03   4.2724837e+03   4.2501679e+03   4.2262230e+03   4.1970790e+03   4.1679881e+03   4.1436912e+03   4.1056322e+03   4.0470568e+03   4.0103303e+03   3.9793397e+03   3.9642458e+03   3.9740618e+03   4.0235121e+03   4.0125882e+03   3.9885542e+03   4.0061851e+03   4.0213409e+03   4.0313891e+03   4.0146827e+03   3.9946904e+03   3.9936168e+03   4.0149000e+03   4.0585754e+03   4.0748128e+03   4.0747990e+03   4.0764966e+03   4.0726581e+03   4.0659407e+03   4.0493818e+03   4.0398435e+03   4.0663542e+03   4.0813349e+03   4.0747507e+03   4.0715378e+03   4.0733983e+03   4.0722916e+03   4.0649845e+03   4.0494856e+03   4.0435793e+03   4.0503855e+03   4.0678305e+03   4.0972957e+03   4.1369639e+03   4.1793975e+03   4.2267151e+03   4.2599466e+03   4.2724857e+03   4.2560712e+03   4.2306866e+03   4.2061961e+03   4.1763906e+03   4.1500029e+03   4.1254619e+03   4.1092701e+03   4.0999593e+03   4.0979815e+03   4.0984227e+03   4.1004748e+03   4.1038800e+03   4.1082795e+03   4.1122731e+03   4.1141357e+03   4.1135921e+03   4.1072731e+03   4.0979755e+03   4.0810735e+03   4.0631569e+03   4.0447711e+03   4.0268303e+03   4.0084812e+03   3.9913273e+03   3.9763520e+03   3.9675842e+03   3.9691192e+03   3.9849866e+03   3.9802264e+03   3.9570716e+03   3.9434684e+03   3.8327445e+03   3.8207760e+03   3.8166190e+03   3.8766918e+03   3.9091554e+03   3.9762554e+03   3.9651513e+03   3.9830063e+03   4.0183918e+03   4.1035865e+03   4.1807494e+03   4.2340782e+03   4.2727580e+03   4.3047866e+03   4.3308844e+03   4.3496296e+03   4.3642745e+03   4.3723764e+03   4.3786435e+03   4.3634948e+03   4.3653134e+03   4.3651413e+03   4.3640178e+03   4.3555697e+03   4.3601811e+03   4.3509581e+03   4.3513473e+03   4.3419108e+03   4.3472959e+03   4.3749839e+03   4.3933881e+03   4.3865482e+03   4.4017749e+03   4.4059629e+03   4.4266989e+03   4.4095473e+03   4.4074345e+03   4.4231358e+03   4.4437448e+03   4.4638478e+03   4.4730745e+03   4.4790944e+03   4.4827665e+03   4.4880013e+03   4.4995002e+03   4.5212967e+03   4.5487351e+03   4.5727306e+03   4.5913831e+03   4.6032221e+03   4.6121738e+03   4.6209730e+03   4.6266951e+03
   4.4881095e+03   4.4776424e+03   4.4468057e+03   4.3928170e+03   4.3088634e+03   4.2573245e+03   4.2299759e+03   4.2095510e+03   4.1917971e+03   4.1721403e+03   4.1484656e+03   4.1260414e+03   4.1004662e+03   4.0669525e+03   4.0215560e+03   3.9843980e+03   3.9579397e+03   3.9402982e+03   3.9446414e+03   3.9689467e+03   3.9662391e+03   3.9556869e+03   3.9619068e+03   3.9693888e+03   3.9704759e+03   3.9606310e+03   3.9465008e+03   3.9477593e+03   3.9716834e+03   4.0278401e+03   4.0417989e+03   4.0405246e+03   4.0321132e+03   4.0212840e+03   4.0063086e+03   3.9890576e+03   3.9756261e+03   3.9771346e+03   3.9737720e+03   3.9618283e+03   3.9486808e+03   3.9378253e+03   3.9260600e+03   3.9136102e+03   3.9017417e+03   3.9016569e+03   3.9135706e+03   3.9380738e+03   3.9761710e+03   4.0275002e+03   4.0816774e+03   4.1437638e+03   4.1940754e+03   4.2184050e+03   4.1998754e+03   4.1719320e+03   4.1473392e+03   4.1196160e+03   4.0978027e+03   4.0786560e+03   4.0694066e+03   4.0664063e+03   4.0684642e+03   4.0708469e+03   4.0718505e+03   4.0757378e+03   4.0818298e+03   4.0811967e+03   4.0797998e+03   4.0751829e+03   4.0645283e+03   4.0505156e+03   4.0300960e+03   4.0059676e+03   3.9779640e+03   3.9512985e+03   3.9235179e+03   3.8952444e+03   3.8671618e+03   3.8441784e+03   3.8269164e+03   3.8186127e+03   3.8038601e+03   3.7891112e+03   3.7785929e+03   3.7454928e+03   3.7449675e+03   3.7212261e+03   3.7116349e+03   3.7198037e+03   3.8741199e+03   3.8611370e+03   3.8833916e+03   3.9539413e+03   4.1182587e+03   4.1614031e+03   4.2008915e+03   4.2372075e+03   4.2676473e+03   4.2919964e+03   4.3142165e+03   4.3335912e+03   4.3467592e+03   4.3562245e+03   4.3588319e+03   4.3588144e+03   4.3519894e+03   4.3514929e+03   4.3416998e+03   4.3474468e+03   4.3434990e+03   4.3533412e+03   4.3504005e+03   4.3495937e+03   4.3628039e+03   4.3735628e+03   4.3821914e+03   4.3889358e+03   4.3859881e+03   4.4239833e+03   4.4098062e+03   4.3956491e+03   4.4182971e+03   4.4400978e+03   4.4586283e+03   4.4663357e+03   4.4721544e+03   4.4752776e+03   4.4951918e+03   4.4862465e+03   4.5065502e+03   4.5345519e+03   4.5577803e+03   4.5759459e+03   4.5886739e+03   4.5967092e+03   4.6034354e+03   4.6078139e+03
